"BehaviorSpace results (NetLogo 5.3)"
"Virus.nlogo"
"experiment"
"01/27/2016 11:08:48:370 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-17","17","-17","17"
"[run number]","duration","infectiousness","chance-recover","[step]","count turtles"
"38","50","40","0","149","40"
"39","50","40","0","65","120"
"38","50","40","0","150","40"
"40","50","55","0","54","130"
"39","50","40","0","66","119"
"40","50","55","0","55","129"
"39","50","40","0","67","119"
"35","50","25","0","87","121"
"41","50","55","0","0","150"
"39","50","40","0","68","119"
"40","50","55","0","56","129"
"41","50","55","0","1","150"
"39","50","40","0","69","118"
"40","50","55","0","57","128"
"41","50","55","0","2","149"
"35","50","25","0","88","120"
"39","50","40","0","70","118"
"40","50","55","0","58","127"
"41","50","55","0","3","149"
"39","50","40","0","71","113"
"40","50","55","0","59","127"
"41","50","55","0","4","149"
"39","50","40","0","72","110"
"40","50","55","0","60","126"
"35","50","25","0","89","119"
"41","50","55","0","5","149"
"39","50","40","0","73","107"
"40","50","55","0","61","126"
"41","50","55","0","6","149"
"39","50","40","0","74","104"
"40","50","55","0","62","123"
"39","50","40","0","75","101"
"41","50","55","0","7","149"
"35","50","25","0","90","119"
"40","50","55","0","63","122"
"39","50","40","0","76","100"
"41","50","55","0","8","148"
"40","50","55","0","64","121"
"39","50","40","0","77","99"
"41","50","55","0","9","148"
"40","50","55","0","65","120"
"39","50","40","0","78","97"
"35","50","25","0","91","119"
"40","50","55","0","66","118"
"41","50","55","0","10","148"
"39","50","40","0","79","95"
"40","50","55","0","67","116"
"39","50","40","0","80","93"
"41","50","55","0","11","147"
"39","50","40","0","81","89"
"40","50","55","0","68","115"
"35","50","25","0","92","118"
"41","50","55","0","12","147"
"39","50","40","0","82","88"
"40","50","55","0","69","114"
"41","50","55","0","13","147"
"39","50","40","0","83","87"
"40","50","55","0","70","112"
"39","50","40","0","84","87"
"41","50","55","0","14","147"
"40","50","55","0","71","111"
"35","50","25","0","93","116"
"39","50","40","0","85","86"
"41","50","55","0","15","147"
"40","50","55","0","72","108"
"39","50","40","0","86","86"
"40","50","55","0","73","106"
"41","50","55","0","16","147"
"39","50","40","0","87","85"
"40","50","55","0","74","105"
"39","50","40","0","88","84"
"35","50","25","0","94","115"
"41","50","55","0","17","147"
"40","50","55","0","75","101"
"39","50","40","0","89","83"
"41","50","55","0","18","147"
"40","50","55","0","76","101"
"39","50","40","0","90","81"
"39","50","40","0","91","80"
"40","50","55","0","77","99"
"41","50","55","0","19","147"
"35","50","25","0","95","112"
"39","50","40","0","92","80"
"40","50","55","0","78","96"
"41","50","55","0","20","146"
"39","50","40","0","93","77"
"40","50","55","0","79","96"
"39","50","40","0","94","76"
"41","50","55","0","21","146"
"35","50","25","0","96","112"
"40","50","55","0","80","92"
"39","50","40","0","95","75"
"41","50","55","0","22","146"
"40","50","55","0","81","92"
"39","50","40","0","96","69"
"40","50","55","0","82","89"
"39","50","40","0","97","67"
"41","50","55","0","23","146"
"35","50","25","0","97","112"
"39","50","40","0","98","67"
"40","50","55","0","83","87"
"41","50","55","0","24","146"
"39","50","40","0","99","64"
"40","50","55","0","84","87"
"39","50","40","0","100","61"
"41","50","55","0","25","146"
"40","50","55","0","85","80"
"39","50","40","0","101","61"
"35","50","25","0","98","112"
"41","50","55","0","26","146"
"39","50","40","0","102","60"
"40","50","55","0","86","78"
"39","50","40","0","103","60"
"40","50","55","0","87","77"
"41","50","55","0","27","146"
"39","50","40","0","104","58"
"40","50","55","0","88","77"
"39","50","40","0","105","57"
"35","50","25","0","99","111"
"41","50","55","0","28","146"
"40","50","55","0","89","72"
"39","50","40","0","106","56"
"40","50","55","0","90","69"
"39","50","40","0","107","54"
"41","50","55","0","29","146"
"40","50","55","0","91","67"
"39","50","40","0","108","54"
"39","50","40","0","109","53"
"40","50","55","0","92","67"
"35","50","25","0","100","109"
"41","50","55","0","30","146"
"39","50","40","0","110","53"
"40","50","55","0","93","64"
"39","50","40","0","111","53"
"40","50","55","0","94","63"
"41","50","55","0","31","146"
"39","50","40","0","112","52"
"40","50","55","0","95","61"
"39","50","40","0","113","50"
"40","50","55","0","96","60"
"41","50","55","0","32","146"
"35","50","25","0","101","107"
"39","50","40","0","114","50"
"40","50","55","0","97","60"
"39","50","40","0","115","47"
"41","50","55","0","33","146"
"40","50","55","0","98","59"
"39","50","40","0","116","46"
"40","50","55","0","99","56"
"39","50","40","0","117","43"
"41","50","55","0","34","146"
"40","50","55","0","100","51"
"39","50","40","0","118","43"
"40","50","55","0","101","48"
"35","50","25","0","102","107"
"39","50","40","0","119","41"
"41","50","55","0","35","146"
"40","50","55","0","102","47"
"39","50","40","0","120","37"
"40","50","55","0","103","46"
"39","50","40","0","121","36"
"41","50","55","0","36","146"
"40","50","55","0","104","44"
"39","50","40","0","122","36"
"40","50","55","0","105","41"
"39","50","40","0","123","35"
"35","50","25","0","103","106"
"40","50","55","0","106","40"
"41","50","55","0","37","146"
"39","50","40","0","124","35"
"40","50","55","0","107","38"
"39","50","40","0","125","35"
"40","50","55","0","108","36"
"39","50","40","0","126","35"
"41","50","55","0","38","146"
"39","50","40","0","127","35"
"40","50","55","0","109","31"
"39","50","40","0","128","35"
"40","50","55","0","110","31"
"35","50","25","0","104","105"
"41","50","55","0","39","146"
"40","50","55","0","111","31"
"39","50","40","0","129","35"
"40","50","55","0","112","31"
"39","50","40","0","130","35"
"40","50","55","0","113","30"
"39","50","40","0","131","34"
"41","50","55","0","40","146"
"40","50","55","0","114","28"
"40","50","55","0","115","27"
"35","50","25","0","105","105"
"39","50","40","0","132","34"
"41","50","55","0","41","146"
"40","50","55","0","116","25"
"39","50","40","0","133","34"
"40","50","55","0","117","24"
"39","50","40","0","134","33"
"40","50","55","0","118","23"
"39","50","40","0","135","33"
"41","50","55","0","42","146"
"40","50","55","0","119","23"
"39","50","40","0","136","32"
"40","50","55","0","120","23"
"40","50","55","0","121","22"
"39","50","40","0","137","30"
"35","50","25","0","106","104"
"40","50","55","0","122","22"
"41","50","55","0","43","146"
"39","50","40","0","138","29"
"40","50","55","0","123","21"
"39","50","40","0","139","28"
"40","50","55","0","124","21"
"39","50","40","0","140","27"
"40","50","55","0","125","21"
"41","50","55","0","44","146"
"39","50","40","0","141","27"
"40","50","55","0","126","20"
"39","50","40","0","142","27"
"40","50","55","0","127","20"
"39","50","40","0","143","27"
"40","50","55","0","128","19"
"35","50","25","0","107","103"
"39","50","40","0","144","27"
"41","50","55","0","45","146"
"40","50","55","0","129","19"
"39","50","40","0","145","26"
"40","50","55","0","130","18"
"39","50","40","0","146","25"
"40","50","55","0","131","18"
"39","50","40","0","147","24"
"40","50","55","0","132","18"
"41","50","55","0","46","146"
"39","50","40","0","148","24"
"40","50","55","0","133","18"
"39","50","40","0","149","24"
"40","50","55","0","134","17"
"35","50","25","0","108","102"
"39","50","40","0","150","24"
"40","50","55","0","135","17"
"41","50","55","0","47","146"
"40","50","55","0","136","17"
"40","50","55","0","137","17"
"40","50","55","0","138","17"
"41","50","55","0","48","146"
"40","50","55","0","139","16"
"35","50","25","0","109","102"
"40","50","55","0","140","16"
"40","50","55","0","141","16"
"40","50","55","0","142","16"
"41","50","55","0","49","146"
"42","50","55","0","0","150"
"40","50","55","0","143","15"
"40","50","55","0","144","15"
"40","50","55","0","145","15"
"42","50","55","0","1","150"
"40","50","55","0","146","15"
"41","50","55","0","50","146"
"35","50","25","0","110","102"
"40","50","55","0","147","15"
"40","50","55","0","148","15"
"40","50","55","0","149","15"
"42","50","55","0","2","150"
"40","50","55","0","150","15"
"41","50","55","0","51","136"
"42","50","55","0","3","150"
"35","50","25","0","111","99"
"41","50","55","0","52","136"
"42","50","55","0","4","150"
"41","50","55","0","53","134"
"43","50","70","0","0","150"
"42","50","55","0","5","150"
"35","50","25","0","112","94"
"43","50","70","0","1","150"
"41","50","55","0","54","133"
"42","50","55","0","6","150"
"43","50","70","0","2","150"
"41","50","55","0","55","133"
"42","50","55","0","7","150"
"43","50","70","0","3","150"
"41","50","55","0","56","131"
"35","50","25","0","113","92"
"43","50","70","0","4","150"
"42","50","55","0","8","150"
"41","50","55","0","57","130"
"43","50","70","0","5","150"
"42","50","55","0","9","150"
"41","50","55","0","58","129"
"35","50","25","0","114","90"
"43","50","70","0","6","150"
"42","50","55","0","10","150"
"41","50","55","0","59","128"
"43","50","70","0","7","150"
"42","50","55","0","11","150"
"41","50","55","0","60","128"
"35","50","25","0","115","90"
"43","50","70","0","8","150"
"42","50","55","0","12","150"
"41","50","55","0","61","126"
"43","50","70","0","9","150"
"42","50","55","0","13","150"
"41","50","55","0","62","125"
"43","50","70","0","10","150"
"35","50","25","0","116","88"
"41","50","55","0","63","125"
"42","50","55","0","14","150"
"43","50","70","0","11","150"
"41","50","55","0","64","121"
"42","50","55","0","15","150"
"35","50","25","0","117","87"
"43","50","70","0","12","150"
"41","50","55","0","65","118"
"42","50","55","0","16","149"
"43","50","70","0","13","150"
"41","50","55","0","66","117"
"42","50","55","0","17","149"
"35","50","25","0","118","87"
"43","50","70","0","14","150"
"41","50","55","0","67","115"
"42","50","55","0","18","149"
"43","50","70","0","15","150"
"41","50","55","0","68","113"
"42","50","55","0","19","149"
"35","50","25","0","119","86"
"41","50","55","0","69","110"
"43","50","70","0","16","150"
"42","50","55","0","20","149"
"41","50","55","0","70","106"
"43","50","70","0","17","150"
"41","50","55","0","71","104"
"35","50","25","0","120","84"
"42","50","55","0","21","149"
"43","50","70","0","18","150"
"41","50","55","0","72","100"
"43","50","70","0","19","150"
"42","50","55","0","22","149"
"41","50","55","0","73","97"
"43","50","70","0","20","150"
"42","50","55","0","23","149"
"35","50","25","0","121","84"
"41","50","55","0","74","96"
"43","50","70","0","21","150"
"41","50","55","0","75","92"
"42","50","55","0","24","149"
"43","50","70","0","22","150"
"41","50","55","0","76","91"
"42","50","55","0","25","149"
"35","50","25","0","122","84"
"41","50","55","0","77","88"
"43","50","70","0","23","150"
"42","50","55","0","26","149"
"41","50","55","0","78","86"
"43","50","70","0","24","150"
"41","50","55","0","79","82"
"35","50","25","0","123","84"
"42","50","55","0","27","149"
"42","50","55","0","28","149"
"41","50","55","0","80","80"
"42","50","55","0","29","149"
"41","50","55","0","81","80"
"41","50","55","0","82","76"
"42","50","55","0","30","149"
"42","50","55","0","31","149"
"35","50","25","0","124","84"
"43","50","70","0","25","150"
"41","50","55","0","83","74"
"42","50","55","0","32","149"
"42","50","55","0","33","149"
"41","50","55","0","84","72"
"43","50","70","0","26","150"
"42","50","55","0","34","149"
"41","50","55","0","85","70"
"43","50","70","0","27","150"
"42","50","55","0","35","149"
"41","50","55","0","86","69"
"41","50","55","0","87","68"
"43","50","70","0","28","150"
"42","50","55","0","36","149"
"35","50","25","0","125","84"
"41","50","55","0","88","66"
"43","50","70","0","29","150"
"41","50","55","0","89","62"
"42","50","55","0","37","149"
"41","50","55","0","90","59"
"43","50","70","0","30","150"
"42","50","55","0","38","149"
"41","50","55","0","91","53"
"35","50","25","0","126","84"
"41","50","55","0","92","52"
"43","50","70","0","31","149"
"41","50","55","0","93","50"
"42","50","55","0","39","148"
"41","50","55","0","94","50"
"43","50","70","0","32","149"
"41","50","55","0","95","48"
"42","50","55","0","40","148"
"35","50","25","0","127","84"
"43","50","70","0","33","149"
"41","50","55","0","96","45"
"41","50","55","0","97","42"
"42","50","55","0","41","148"
"41","50","55","0","98","41"
"43","50","70","0","34","149"
"41","50","55","0","99","38"
"41","50","55","0","100","37"
"35","50","25","0","128","84"
"43","50","70","0","35","149"
"41","50","55","0","101","36"
"42","50","55","0","42","148"
"41","50","55","0","102","36"
"41","50","55","0","103","36"
"43","50","70","0","36","149"
"42","50","55","0","43","148"
"41","50","55","0","104","34"
"41","50","55","0","105","34"
"35","50","25","0","129","83"
"43","50","70","0","37","149"
"41","50","55","0","106","34"
"42","50","55","0","44","148"
"41","50","55","0","107","31"
"41","50","55","0","108","29"
"43","50","70","0","38","149"
"41","50","55","0","109","28"
"42","50","55","0","45","148"
"41","50","55","0","110","28"
"41","50","55","0","111","28"
"35","50","25","0","130","83"
"43","50","70","0","39","149"
"41","50","55","0","112","28"
"41","50","55","0","113","27"
"42","50","55","0","46","148"
"41","50","55","0","114","26"
"43","50","70","0","40","149"
"41","50","55","0","115","24"
"41","50","55","0","116","22"
"42","50","55","0","47","148"
"35","50","25","0","131","81"
"41","50","55","0","117","22"
"43","50","70","0","41","149"
"41","50","55","0","118","21"
"42","50","55","0","48","148"
"41","50","55","0","119","21"
"41","50","55","0","120","21"
"43","50","70","0","42","149"
"41","50","55","0","121","21"
"41","50","55","0","122","21"
"42","50","55","0","49","148"
"35","50","25","0","132","81"
"41","50","55","0","123","21"
"41","50","55","0","124","21"
"43","50","70","0","43","149"
"41","50","55","0","125","21"
"42","50","55","0","50","148"
"41","50","55","0","126","19"
"41","50","55","0","127","19"
"43","50","70","0","44","149"
"41","50","55","0","128","19"
"41","50","55","0","129","19"
"42","50","55","0","51","138"
"35","50","25","0","133","81"
"41","50","55","0","130","18"
"43","50","70","0","45","149"
"41","50","55","0","131","17"
"41","50","55","0","132","17"
"42","50","55","0","52","138"
"41","50","55","0","133","16"
"41","50","55","0","134","13"
"43","50","70","0","46","149"
"41","50","55","0","135","13"
"41","50","55","0","136","11"
"35","50","25","0","134","81"
"41","50","55","0","137","11"
"42","50","55","0","53","137"
"41","50","55","0","138","11"
"43","50","70","0","47","149"
"41","50","55","0","139","11"
"41","50","55","0","140","10"
"41","50","55","0","141","10"
"41","50","55","0","142","10"
"42","50","55","0","54","136"
"43","50","70","0","48","149"
"41","50","55","0","143","10"
"35","50","25","0","135","81"
"41","50","55","0","144","9"
"41","50","55","0","145","9"
"41","50","55","0","146","9"
"43","50","70","0","49","149"
"42","50","55","0","55","135"
"41","50","55","0","147","9"
"41","50","55","0","148","9"
"41","50","55","0","149","9"
"41","50","55","0","150","9"
"42","50","55","0","56","135"
"43","50","70","0","50","149"
"35","50","25","0","136","81"
"42","50","55","0","57","134"
"43","50","70","0","51","139"
"42","50","55","0","58","133"
"44","50","70","0","0","150"
"35","50","25","0","137","79"
"43","50","70","0","52","138"
"42","50","55","0","59","133"
"44","50","70","0","1","150"
"43","50","70","0","53","137"
"44","50","70","0","2","150"
"42","50","55","0","60","131"
"35","50","25","0","138","77"
"43","50","70","0","54","137"
"42","50","55","0","61","128"
"44","50","70","0","3","150"
"43","50","70","0","55","137"
"35","50","25","0","139","76"
"44","50","70","0","4","150"
